song_id,song_name,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
7wCmS9TTVUcIhRalDYFgPy,Where Is My Mind? - 2007 Remaster,0.519,0.441,-14.178,0.0353,0.0204,0.000453,0.076,0.25,81.334,234973
5Th6EdNVhxp0TPX41ZLZk6,One Way Or Another - Remastered 2001,0.45,0.877,-6.403,0.0532,0.0118,4.95e-05,0.0699,0.896,162.477,212707
1gcESexgftSuLuML57Y69q,All Right Now,0.787,0.472,-12.824,0.0832,0.221,0.000336,0.153,0.824,120.059,330643
2EoOZnxNgtmZaD8uUmz2nD,Black Hole Sun,0.35,0.828,-5.373,0.041,0.000217,0.000161,0.0774,0.147,105.435,318587
1gzIbdFnGJ226LTl0Cn2SX,White Wedding - Pt. 1,0.673,0.814,-5.411,0.0367,0.0134,0.00293,0.343,0.728,147.193,252200
3gdewACMIVMEWVbyb8O9sY,"Rocket Man (I Think It's Going To Be A Long, Long Time)",0.601,0.532,-9.119,0.0286,0.433,5.95e-06,0.0925,0.342,136.576,281613
3qT4bUD1MaWpGrTwcvguhb,Black Dog - Remaster,0.437,0.864,-7.842,0.0904,0.396,0.0314,0.242,0.749,81.394,295387
6H3kDe7CGoWYBabAeVWGiD,Gimme Shelter,0.634,0.63,-8.277,0.031,0.447,0.039,0.17,0.489,118.628,270773
0cJPLFrlV7TTCyPLupHzcH,Won't Get Fooled Again - Original Album Version,0.686,0.92,-6.231,0.0566,0.301,0.27,0.0807,0.225,135.027,511400
4Q9WS9ARvL7rkokSbnhM96,Detroit Rock City,0.546,0.9,-6.728,0.0691,0.0421,4.57e-05,0.292,0.447,90.591,215933
2aoo2jlRnM3A0NyLQqMN2f,All Along the Watchtower,0.438,0.805,-6.237,0.0624,0.00255,5.69e-05,0.0842,0.564,113.253,240800
4VqPOruhp5EdPBeR92t6lQ,Uprising,0.602,0.905,-4.046,0.0775,0.000202,0.064,0.117,0.411,128.019,304840
1oYYd2gnWZYrt89EBXdFiO,Message In A Bottle,0.577,0.808,-7.04,0.039,0.0338,1.33e-05,0.221,0.869,151.008,290280
0upLyFR8Rr52ZpMp5esQoq,You Really Got Me - 2015 Remaster,0.454,0.946,-5.978,0.13,0.0223,0.0,0.173,0.647,138.18,156147
4KfSdst7rW39C0sfhArdrz,Barracuda,0.548,0.691,-13.553,0.0369,0.015,0.106,0.144,0.667,137.145,261933
4CeeEOM32jQcH3eN9Q2dGj,Smells Like Teen Spirit,0.502,0.912,-4.556,0.0564,2.55e-05,0.000173,0.106,0.72,116.761,301920
003vvx7Niy0yvhvHt4a68B,Mr. Brightside,0.352,0.911,-5.23,0.0747,0.00121,0.0,0.0995,0.236,148.033,222973
5QLHGv0DfpeXLNFo7SFEy1,1979 - Remastered 2012,0.767,0.787,-9.897,0.0331,0.0163,0.583,0.0513,0.964,126.879,266200
1OxcIUqVmVYxT6427tbhDW,Fly Away,0.587,0.872,-5.066,0.0484,0.018,0.0,0.622,0.735,159.925,221333
2HXixVqzzm9rEUIMAWzshl,I Hate Myself for Loving You,0.611,0.882,-11.225,0.0538,0.0847,1.08e-06,0.192,0.605,117.932,246800
7kzKAuUzOITUauHAhoMoxA,Last Nite,0.624,0.91,-5.703,0.0297,0.0285,0.000198,0.0789,0.767,104.042,193051
4YMQXzscifAREG0a7KNGhB,Black Magic Woman - Single Version,0.489,0.349,-14.295,0.0323,0.676,0.0789,0.0866,0.622,124.348,196467
43DeSV93pJPT4lCZaWZ6b1,The Boys Are Back In Town,0.445,0.706,-9.803,0.0461,0.234,0.000252,0.205,0.768,80.823,266720
6y20BV5L33R8YXM0YuI38N,No One Knows,0.509,0.584,-4.907,0.057,0.0368,9.96e-05,0.384,0.685,170.411,278747
4qgZs0RNjdzKAS22lP0QjY,Where The Streets Have No Name - Remastered,0.49,0.724,-9.581,0.0366,0.00976,0.0046,0.159,0.292,125.812,337506
0d8OzTCvIWtNrZLflzHed0,Supergirl,0.641,0.595,-8.622,0.222,0.344,0.00688,0.235,0.241,112.004,197190
28Y0lMcpwX7eZyMVfhbaUm,Calm Down,0.843,0.811,-4.231,0.0483,0.21,0.0,0.077,0.534,112.014,182069
0g30Wsmd7yshS7762iWdVv,Relax,0.81,0.631,-7.581,0.0459,0.0668,0.0193,0.0575,0.666,120.006,159983
2sMyHm7oNeXpPi7JnAxPEO,Kids,0.636,0.629,-7.885,0.0315,0.15,1.87e-06,0.281,0.337,114.955,127391
2vXV3lIR0ouayIETSh7Fxs,Crazy,0.797,0.514,-7.177,0.19,0.00493,4.47e-06,0.247,0.43,108.992,161835
1AMjeJnvLuwIHHne2dVWFp,California Dreamin',0.634,0.679,-6.22,0.0545,0.0211,3.52e-06,0.721,0.225,111.998,156964
3a7sdvMzjQwUjC12Aampe0,All Good Things,0.811,0.348,-7.852,0.109,0.0505,0.0,0.215,0.314,112.004,145714
6AAi8tL7pqRG5YGorPyKxU,Summertime Sadness,0.719,0.707,-6.378,0.0375,0.0728,3.21e-06,0.238,0.509,109.008,161410
4vpn2gI4lX8udF1LALcKWE,Hymn For The Weekend,0.665,0.704,-7.933,0.0253,0.0708,0.023,0.274,0.336,99.957,154950
4M9djF7OPvBWw47XLu8abQ,In The End,0.682,0.445,-11.544,0.0338,0.0722,6.13e-05,0.0955,0.249,95.014,169263
1rOFazrW0pro7IaAbwTH8n,I Don’t Wanna Wait,0.656,0.607,-7.939,0.0439,0.257,6.51e-06,0.287,0.488,115.012,170087
2rPopD6UNKBAz6SWs075N8,Faded,0.646,0.706,-6.949,0.0284,0.723,0.202,0.167,0.371,104.993,164571
1GOEIbuYVU3CQdzPT2NL65,I’m Blue,0.76,0.771,-6.693,0.0667,0.0399,2.33e-05,0.113,0.445,118.047,191186
0hWJ5ixKLCyTYPhVoKf0Qa,Don’t Be So Shy,0.752,0.579,-7.475,0.149,0.0641,3.78e-05,0.236,0.263,111.973,197143
6pNXTiV1qUoehkU1W7lbO3,Are You With Me,0.76,0.654,-9.607,0.0887,0.217,0.000427,0.112,0.0902,109.955,150443
6MyN5SBLVwSoiTIqWzXX7K,Love Me Like You Do,0.683,0.572,-7.188,0.0423,0.0136,0.0,0.224,0.465,104.992,188000
23KA3l4ItJMlnCTFO0Q3oC,Right Here Waiting,0.625,0.644,-7.314,0.145,0.192,6.98e-06,0.0918,0.285,105.024,192000
6nPh3Cn9n4JR1ywTVGM720,YOU & I,0.688,0.627,-7.929,0.0743,0.0768,0.0,0.492,0.257,103.973,188041
3cbnnST6eICLxI1sNYLMzr,One Of The Girls,0.629,0.687,-5.435,0.0264,0.117,3.35e-05,0.138,0.248,92.987,185806
0z9Vjt7hbDwq7ONoO8gWiG,Lambada,0.658,0.705,-5.519,0.031,0.0275,0.000425,0.335,0.296,113.969,160000
3urGf0qbkzDYxwFv0ASfe0,Apologize (Slowed),0.612,0.692,-7.817,0.0353,0.0013,1.55e-05,0.529,0.129,111.957,168348
5svDY567MyYZZEALWzovFS,Flowers,0.788,0.737,-5.937,0.0918,0.00663,0.0,0.136,0.523,117.983,135288
4WVe5d7vmDYnKLIZ0pZ0hQ,Numb - VIP EDIT,0.61,0.508,-11.959,0.0606,0.027,0.0,0.169,0.0936,103.914,161827
5NWNEVwyUUp7uikDqr75A3,Sweet But Psycho,0.713,0.584,-8.594,0.0317,0.174,5.21e-06,0.172,0.559,108.015,162222
11wU14AEzQ4ltMAVurdCSL,Mockingbird,0.734,0.48,-9.495,0.0259,0.167,0.00179,0.322,0.267,99.998,139200
7nUzeocaZpOftJN8dv2iGV,Beggin,0.638,0.725,-5.914,0.231,0.153,3.61e-06,0.816,0.192,111.966,157500
062qW7RpxcMfsYNLdyXqn6,The Ocean,0.566,0.621,-8.438,0.0935,0.0315,3.05e-06,0.0922,0.26,179.977,159667
5O8WyuvUlz2lWC2sWRttaC,It’s You,0.741,0.603,-7.348,0.0413,0.24,0.0353,0.345,0.595,99.942,184200
5MvLlmBOUb2biPKJrK6ezr,Someone You Loved,0.721,0.711,-5.394,0.0338,0.173,0.0,0.313,0.381,111.973,143036
7oa0lGzjrwq7lhbCk6p1G4,San Francisco,0.57,0.648,-7.741,0.0767,0.169,0.000231,0.188,0.145,112.028,181339
5AY5zsW4cFI5o7HupqSNlQ,All Of Me,0.664,0.676,-7.716,0.0261,0.04,0.00625,0.0936,0.352,111.98,183750
62N1LExwjDitFY15cAV4l1,Dusk Till Dawn,0.599,0.6,-7.793,0.0459,0.379,2.04e-05,0.482,0.188,94.931,181895
23zn4gIICsziKdHYQ6XLgr,Roses,0.706,0.64,-7.584,0.0247,0.364,7.53e-06,0.122,0.236,107.973,122222
0gWjh743qLdbOiAYoetXZi,Die For Love,0.579,0.753,-7.306,0.0395,0.039,0.0,0.152,0.379,116.986,145641
6bd7yhe5p0ayQw9lCr0Mo4,Where Is The Love?,0.704,0.529,-9.955,0.1,0.0302,0.0,0.119,0.0774,98.153,171122
6lyliljaf7Ew7sp3uKkmmw,Mood,0.762,0.639,-8.187,0.0699,0.559,2.6e-05,0.148,0.359,95.013,147836
2v6HQdWB17WlS4YWDhyqMr,Infinity,0.668,0.692,-7.604,0.0529,0.47,0.000477,0.225,0.33,107.953,165000
6b1xDs20iTIuKrdANa4oyJ,Heart’s Tied,0.665,0.656,-7.592,0.0243,0.0804,0.00557,0.207,0.379,115.0,182087
1pZyhrEb6n7QaTtTRg6Bpk,This Is The Life,0.459,0.72,-10.013,0.0801,0.0368,0.0,0.125,0.512,169.888,173294
7KqM8OcyuZNUMsRbTsieEC,Night Drive,0.706,0.718,-6.506,0.0425,0.061,0.00318,0.0892,0.0648,109.999,149455
1K7vWwvhNFi8oDWX66OYHg,Just A Sunset,0.67,0.707,-6.871,0.0254,0.173,0.0463,0.347,0.34,108.005,183333
4DBzPLP9RYP7P6xUfEnItF,Bloody Mary,0.647,0.781,-5.23,0.0537,0.0655,0.0,0.512,0.398,107.08,146916
2J8mjg9TAVuJOQ0Hu0eH0F,If I Lose Myself,0.639,0.742,-5.037,0.0249,0.0674,0.00707,0.121,0.309,112.06,202567
55bM8x47gESCa9g12M3vgN,Lost In Space,0.669,0.694,-8.301,0.143,0.0294,0.0,0.666,0.294,111.991,123750
4EU8rcsCZpN96wNmmbGm5I,Someone Better,0.731,0.813,-5.49,0.0328,0.0368,0.0,0.351,0.793,119.99,141187
2UTtePlxRzbSqLq48HhwHm,"You’re My Heart, You’re My Soul",0.734,0.649,-6.569,0.045,0.615,0.00809,0.0948,0.504,112.934,160619
3DY6zpu1mNJnAWxqYfAp2T,Adventure Of A Lifetime,0.645,0.658,-7.138,0.0976,0.0253,0.000165,0.187,0.191,105.048,161429
2cV0dVXn66OdhPXcDFB0RE,Cold Blooded,0.556,0.655,-7.216,0.0256,0.0691,7.18e-05,0.0391,0.382,103.007,179417
31g7VtakJ8u5E8yXaa6kXK,High,0.71,0.518,-6.413,0.028,0.0236,2.57e-06,0.162,0.331,107.921,147222
4sUH5UB9ZeeHqtpwx7xUWc,We Can't Be Friends,0.648,0.662,-8.049,0.0641,0.051,0.0,0.609,0.0842,112.038,135268
2RagWbstBUfx4BI2an7g6G,Story Of Us,0.657,0.778,-6.34,0.0389,0.207,0.0,0.396,0.535,114.056,138947
5Ima3mMaGfsBM9EOz1zga1,Ride The Waves,0.691,0.763,-6.163,0.04,0.00308,5.43e-06,0.709,0.161,115.045,138261
4XLSN1WjnrJUgOrLfYzXR6,Dov'è l'amore,0.708,0.721,-6.674,0.259,0.425,2.81e-06,0.158,0.334,109.927,123273
6K5Vfi0Hk5lC9QNQfW3mxi,Burn It Down,0.606,0.709,-7.205,0.0429,0.138,0.00394,0.579,0.176,113.936,157895
45aUynvq8VFj7ZdNUi6NMB,It’s Not Fair,0.485,0.739,-5.337,0.0447,0.0131,0.0,0.246,0.18,171.898,159244
4sF6oVH47LGJF5Dwdkfd82,Greedy,0.717,0.743,-4.994,0.0966,0.12,0.000339,0.0935,0.401,105.02,150286
6LSDEzJPEhtuoc5OFM1SIg,Only 19,0.742,0.717,-6.34,0.0792,0.311,2.85e-06,0.159,0.314,106.936,121127
1wFrqd5w0lASQuH8BapeQr,Say My Name,0.762,0.75,-6.49,0.0471,0.0644,0.0,0.174,0.409,99.98,129600
4e9gIdjedTyOPe1T1P2xcq,Firestone,0.443,0.69,-7.186,0.0338,0.169,0.0127,0.198,0.314,99.879,199200
4u56qONxl1x6zApPw0KP2s,Summer Nights,0.73,0.718,-10.44,0.178,0.201,0.000113,0.287,0.135,114.969,123130
71uwcn1xjItnP03Eyu96tl,What You Know,0.637,0.696,-7.725,0.0669,0.11,1.93e-05,0.147,0.265,111.949,175714
6jw922d39T3tRZdMoQhfcl,(It Goes Like) Nanana,0.621,0.61,-11.454,0.054,0.031,0.189,0.655,0.373,109.995,117818
0VeTCjeOXUtHHASMXjpmxS,Waiting For You,0.748,0.542,-8.381,0.0373,0.0519,0.0198,0.0777,0.515,120.99,164933
0q41zqarlGZ0HvplzFoCkz,Pompeii,0.691,0.683,-6.132,0.0323,0.00816,2.24e-05,0.0957,0.326,112.046,171429
6frsCAzNpPvOvaEk1QdfYx,34+35,0.778,0.605,-7.303,0.0287,0.319,8.08e-05,0.122,0.575,110.019,125045
0sSGLze6ZZXxyAffE93jN2,You Right,0.704,0.734,-6.23,0.057,0.0915,0.0,0.153,0.404,112.016,184286
1uw1LHNVErw7iUz96HwT3E,Stitches,0.459,0.495,-10.805,0.124,0.247,0.0,0.136,0.307,89.734,142667
4pAesEMv1akYcU9tpZIO0C,Style,0.518,0.819,-6.106,0.308,0.00653,9.84e-06,0.419,0.43,100.24,156000
1bYBosXES6DwO66A760wn3,Hall Of Fame,0.678,0.894,-6.629,0.0394,0.242,0.00458,0.159,0.22,95.982,124570
56kCJATdNFJlnlrIqCNx9S,It’s Not Living (If It’s Not With You),0.671,0.617,-7.118,0.0263,0.0981,0.00493,0.122,0.327,110.055,136705
3X5B6RCmBmkUwQqunssFh6,Is It Love,0.633,0.734,-6.511,0.078,0.0366,4.59e-05,0.516,0.423,112.992,172035
69QqyAmsRmxOglImLzA9Bc,Aïcha,0.727,0.634,-7.326,0.0304,0.183,0.0,0.127,0.346,99.997,154500
3U4mXZkeweKSbVx2nArkJi,Paradise,0.803,0.597,-7.522,0.0427,0.433,0.262,0.109,0.425,117.992,166844
1KzAhs69rtGjcNZzbAbbxK,Diamonds,0.701,0.818,-7.444,0.0894,0.091,0.0,0.182,0.506,107.966,171250
3uKdiJ8wfD98v1qdEgdlZW,Hearts Align,0.748,0.736,-5.727,0.0287,0.241,2.72e-05,0.476,0.605,120.994,136983
4C8TD5QL7gcI1i0IIdWGsG,Dark Side,0.634,0.595,-8.676,0.0475,0.199,0.0,0.0968,0.167,94.978,153474
1BqF6JV7XqXw3aNd35ZDTM,Vertigo,0.762,0.73,-7.107,0.12,0.0648,0.000837,0.109,0.359,114.045,172632
5a1p2LtPxt05xoL6DIVH97,Wonderful Life,0.645,0.709,-7.273,0.0359,0.00542,0.000146,0.201,0.146,112.001,178125
2uPkDmDVmo8xLHDk9TArLn,Wish You The Best,0.69,0.608,-6.5,0.0671,0.00176,0.00107,0.094,0.184,115.917,137586
55siCxxSFNHfKgrWgXPVHj,Rocketeer,0.656,0.64,-6.755,0.0353,0.486,9.54e-05,0.106,0.442,94.882,145895
3c3g48VdJjDEGJpM3Cyilo,Kiss Me More,0.694,0.739,-6.692,0.081,0.346,7.86e-06,0.384,0.288,108.029,118889
1G2ozC53GtFh69M4F3Eukn,Hello,0.653,0.676,-7.377,0.0346,0.0121,0.0,0.233,0.427,104.974,153143
4z9z0qNJLYu7NWnOhijyW8,High Ground,0.737,0.688,-10.109,0.0457,0.278,0.0133,0.149,0.0801,123.952,145292
0jrnDmzTuwzzMYmr8McxjW,Whatever,0.711,0.7,-5.11,0.0287,0.0536,0.0,0.0825,0.641,99.985,156000
5RGT7tb0kzbgHx5SDw0Dan,How To Love,0.707,0.679,-7.482,0.0494,0.198,1.6e-05,0.147,0.269,106.018,172924
4w39vxMF298ecr3sP3H3pE,Breathin,0.643,0.624,-7.692,0.104,0.0614,0.0,0.557,0.44,105.078,160052
1v3rNzeAf3xi1AwCc2WCcQ,Who Do You Love,0.683,0.758,-5.432,0.114,0.0867,1.51e-05,0.662,0.406,114.069,181053
6BlC7r8QlrGwzCYdLeS4T3,You’re The Reason,0.494,0.646,-8.175,0.065,0.535,0.0,0.326,0.39,134.661,109333
7LDwVbZptJGp0wauliVQVo,Sunny Side Of Love,0.564,0.723,-4.994,0.0342,0.107,0.0,0.312,0.508,108.004,132222
2TpuefKqsM8RVmLnmkCVgm,La La La,0.711,0.649,-7.465,0.0731,0.0351,0.0,0.34,0.358,117.047,155128
3XOAppctmumcWPksMivzXg,Jericho,0.586,0.621,-10.043,0.0325,0.0137,0.00189,0.124,0.405,160.04,124312
1MRKzhTQihbDCawQqEpGLO,Hotel California,0.722,0.672,-7.591,0.217,0.299,0.0,0.218,0.251,99.985,138000
2RVwR8YVyDasUY73Z30czb,Heathens,0.707,0.791,-5.759,0.0332,0.055,0.0,0.167,0.396,93.012,157419
3XUnGMxS0mpc6rrEjwgvQQ,Coaster,0.691,0.569,-7.452,0.0403,0.563,0.000437,0.262,0.392,99.967,135600
24prEiCHj6H7n6j6c46mWt,Under The Influence,0.907,0.539,-7.841,0.0437,0.119,0.00283,0.0344,0.748,117.965,172881
73sJHjwVWyK9iaE6q8HxSk,Water,0.684,0.657,-6.894,0.0444,0.461,9.37e-05,0.438,0.668,118.025,136271
34RgygjVOTI5YnqVQJF4Jc,Love You Forever,0.602,0.479,-12.055,0.3,0.473,1.94e-05,0.128,0.248,112.036,178000
1aDxUDmnwcp0Ac4Oj3h8od,Ocean Eyes,0.51,0.526,-10.923,0.0712,0.545,2.41e-06,0.0839,0.315,161.957,180741
1Qjg7h4309qCdb75cE7CWC,Even Though I Miss You,0.643,0.776,-7.625,0.0332,0.23,1.24e-05,0.185,0.151,124.061,135484
5LOTtadWBsGDLMQMC0tl2z,Life,0.607,0.817,-5.839,0.0485,0.13,1.75e-05,0.56,0.338,112.052,130000
